n,seed,level,IG,danger_rate,useful_IG,D,IG_after_rebuild,danger_rate_after_rebuild,useful_IG_after_rebuild,D_after_rebuild,sample_units,candidate_cap,top_neighbors,min_useful_growth,topdown_bias,affected_clauses,dangerous_clauses,forced,chosen_unit_size,rebuilt,rebuild_triggered,trigger_level,trigger_reason,ratio_54,ratio_43,useful_IG_G3,useful_IG_G4,useful_IG_G5,baseline_D,after_D,improvement_ratio,runtime_seconds
1000,1000044,1,9,0.009523809523809525,8.914285714285715,112.17948717948718,,,,,500,250,16,1.05,5.0,105,1,1,8,False,False,,,1.2679423917405024,1.399408975810783,35.762917933130694,50.04694835680751,63.45664739884393,112.17948717948718,,,0.1763791000121273
1000,1000044,2,23,0.025974025974025976,22.4025974025974,44.637681159420296,,,,,500,250,16,1.05,5.0,231,6,7,16,False,False,,,1.2679423917405024,1.399408975810783,35.762917933130694,50.04694835680751,63.45664739884393,44.637681159420296,,,0.1763791000121273
1000,1000044,3,37,0.03343465045592705,35.762917933130694,27.961924188339285,,,,,500,250,16,1.05,5.0,329,11,13,24,False,False,,,1.2679423917405024,1.399408975810783,35.762917933130694,50.04694835680751,63.45664739884393,27.961924188339285,,,0.1763791000121273
1000,1000044,4,52,0.03755868544600939,50.04694835680751,19.9812382739212,,,,,500,250,16,1.05,5.0,426,16,20,32,False,False,,,1.2679423917405024,1.399408975810783,35.762917933130694,50.04694835680751,63.45664739884393,19.9812382739212,,,0.1763791000121273
1000,1000044,5,66,0.038535645472061654,63.45664739884393,15.758790307888505,,,,,500,250,16,1.05,5.0,519,20,26,40,False,False,,,1.2679423917405024,1.399408975810783,35.762917933130694,50.04694835680751,63.45664739884393,15.758790307888505,,,0.1763791000121273
5000,5000042,1,5,0.018867924528301886,4.90566037735849,1019.2307692307693,,,,,500,250,16,1.05,5.0,53,1,1,4,False,False,,,2.5770659418071835,1.4966294746629474,13.914110429447852,20.824267782426777,53.665511265164646,1019.2307692307693,,,0.6631741999881342
5000,5000042,2,7,0.010869565217391304,6.923913043478261,722.1350078492936,,,,,500,250,16,1.05,5.0,92,1,1,6,False,False,,,2.5770659418071835,1.4966294746629474,13.914110429447852,20.824267782426777,53.665511265164646,722.1350078492936,,,0.6631741999881342
5000,5000042,3,14,0.006134969325153374,13.914110429447852,359.347442680776,,,,,500,250,16,1.05,5.0,163,1,1,13,False,False,,,2.5770659418071835,1.4966294746629474,13.914110429447852,20.824267782426777,53.665511265164646,359.347442680776,,,0.6631741999881342
5000,5000042,4,21,0.008368200836820083,20.824267782426777,240.10448061080973,,,,,500,250,16,1.05,5.0,239,2,2,19,False,False,,,2.5770659418071835,1.4966294746629474,13.914110429447852,20.824267782426777,53.665511265164646,240.10448061080973,,,0.6631741999881342
5000,5000042,5,55,0.024263431542461005,53.665511265164646,93.16970773453899,,,,,500,250,16,1.05,5.0,577,14,15,40,False,False,,,2.5770659418071835,1.4966294746629474,13.914110429447852,20.824267782426777,53.665511265164646,93.16970773453899,,,0.6631741999881342
5000,5000043,1,6,0.03389830508474576,5.796610169491525,862.5730994152048,,,,,500,250,16,1.05,5.0,59,2,2,4,False,False,,,1.6873922453321595,1.3541666666666665,8.64,11.7,19.742489270386265,862.5730994152048,,,0.6226016000146046
5000,5000043,2,7,0.0273972602739726,6.808219178082192,734.4064386317907,,,,,500,250,16,1.05,5.0,73,2,2,5,False,False,,,1.6873922453321595,1.3541666666666665,8.64,11.7,19.742489270386265,734.4064386317907,,,0.6226016000146046
5000,5000043,3,9,0.04,8.64,578.7037037037037,,,,,500,250,16,1.05,5.0,75,3,3,6,False,False,,,1.6873922453321595,1.3541666666666665,8.64,11.7,19.742489270386265,578.7037037037037,,,0.6226016000146046
5000,5000043,4,12,0.025,11.7,427.35042735042737,,,,,500,250,16,1.05,5.0,120,3,3,9,False,False,,,1.6873922453321595,1.3541666666666665,8.64,11.7,19.742489270386265,427.35042735042737,,,0.6226016000146046
5000,5000043,5,20,0.012875536480686695,19.742489270386265,253.2608695652174,,,,,500,250,16,1.05,5.0,233,3,3,17,False,False,,,1.6873922453321595,1.3541666666666665,8.64,11.7,19.742489270386265,253.2608695652174,,,0.6226016000146046
5000,5000044,1,5,0.018867924528301886,4.90566037735849,1019.2307692307693,,,,,500,250,16,1.05,5.0,53,1,1,4,False,False,,,1.590225122020389,3.3382255213856484,9.919354838709678,33.11304347826087,52.65719360568384,1019.2307692307693,,,0.7056455000420101
5000,5000044,2,6,0.015384615384615385,5.907692307692308,846.3541666666666,,,,,500,250,16,1.05,5.0,65,1,1,5,False,False,,,1.590225122020389,3.3382255213856484,9.919354838709678,33.11304347826087,52.65719360568384,846.3541666666666,,,0.7056455000420101
5000,5000044,3,10,0.008064516129032258,9.919354838709678,504.0650406504065,,,,,500,250,16,1.05,5.0,124,1,1,9,False,False,,,1.590225122020389,3.3382255213856484,9.919354838709678,33.11304347826087,52.65719360568384,504.0650406504065,,,0.7056455000420101
5000,5000044,4,34,0.02608695652173913,33.11304347826087,150.99789915966386,,,,,500,250,16,1.05,5.0,345,9,9,25,False,False,,,1.590225122020389,3.3382255213856484,9.919354838709678,33.11304347826087,52.65719360568384,150.99789915966386,,,0.7056455000420101
5000,5000044,5,54,0.02486678507992895,52.65719360568384,94.95378803211226,,,,,500,250,16,1.05,5.0,563,14,14,40,False,False,,,1.590225122020389,3.3382255213856484,9.919354838709678,33.11304347826087,52.65719360568384,94.95378803211226,,,0.7056455000420101
